state,transaction_year,quater,transaction_places,transaction_count,transaction_amount
tamil-nadu,2019,2,tiruchirappalli district,776306,1748258486
tamil-nadu,2019,2,ramanathapuram district,123783,296811295
tamil-nadu,2019,2,krishnagiri district,663016,1504554589
tamil-nadu,2019,2,cuddalore district,338724,724326506
tamil-nadu,2019,2,kancheepuram district,1656532,2936409443
tamil-nadu,2019,2,tiruppur district,1179119,2631888252
tamil-nadu,2019,2,dharmapuri district,323447,750439298
tamil-nadu,2019,2,thoothukkudi district,185632,412772487
tamil-nadu,2019,2,thanjavur district,339651,680121355
tamil-nadu,2019,2,madurai district,741073,1703311128
tamil-nadu,2019,2,tiruvannamalai district,321071,651936392
tamil-nadu,2019,2,salem district,1018100,2340941775
tamil-nadu,2019,2,nagapattinam district,134853,288878413
tamil-nadu,2019,2,tirupathur district,206045,439049538
tamil-nadu,2019,2,ariyalur district,78382,182726352
tamil-nadu,2019,2,chennai district,10577435,20366477248
tamil-nadu,2019,2,the nilgiris district,137469,343730237
tamil-nadu,2019,2,erode district,618730,1395266699
tamil-nadu,2019,2,karur district,179180,416267818
tamil-nadu,2019,2,kallakkurichi district,166891,378429511
tamil-nadu,2019,2,viluppuram district,277403,576610926
tamil-nadu,2019,2,pudukkottai district,142843,321121330
tamil-nadu,2019,2,perambalur district,71612,161197712
tamil-nadu,2019,2,coimbatore district,3191687,7063644440
tamil-nadu,2019,2,virudhunagar district,214026,465084869
tamil-nadu,2019,2,dindigul district,288758,696936336
tamil-nadu,2019,2,sivaganga district,152693,372992810
tamil-nadu,2019,2,tenkasi district,110318,247940691
tamil-nadu,2019,2,chengalpattu district,3719692,5655296088
tamil-nadu,2019,2,kanniyakumari district,207995,466208102
tamil-nadu,2019,2,tirunelveli district,198144,472709052
tamil-nadu,2019,2,thiruvallur district,2486358,4674408137
tamil-nadu,2019,2,theni district,141459,356493376
tamil-nadu,2019,2,ranipet district,252482,511118431
tamil-nadu,2019,2,namakkal district,329353,809609337
tamil-nadu,2019,2,vellore district,527517,961718767
tamil-nadu,2019,2,thiruvarur district,93958,201988781
tamil-nadu,2018,3,tiruchirappalli district,342744,723073924
tamil-nadu,2018,3,ramanathapuram district,60779,131442381
tamil-nadu,2018,3,krishnagiri district,421247,853575950
tamil-nadu,2018,3,cuddalore district,187987,378478273
tamil-nadu,2018,3,kancheepuram district,766192,1416878619
tamil-nadu,2018,3,tiruppur district,583538,1259741718
tamil-nadu,2018,3,dharmapuri district,147916,329348880
tamil-nadu,2018,3,thoothukkudi district,89821,169828310
tamil-nadu,2018,3,thanjavur district,278585,420498499
tamil-nadu,2018,3,madurai district,322515,702347696
tamil-nadu,2018,3,tiruvannamalai district,147281,281481591
tamil-nadu,2018,3,salem district,484460,980781000
tamil-nadu,2018,3,nagapattinam district,62869,130013330
tamil-nadu,2018,3,tirupathur district,81720,169304781
tamil-nadu,2018,3,ariyalur district,38743,96680828
tamil-nadu,2018,3,chennai district,5887343,10122319547
tamil-nadu,2018,3,the nilgiris district,103580,182889097
tamil-nadu,2018,3,erode district,266272,545919227
tamil-nadu,2018,3,karur district,96467,215593652
tamil-nadu,2018,3,kallakkurichi district,74082,159528291
tamil-nadu,2018,3,viluppuram district,131381,258888256
tamil-nadu,2018,3,pudukkottai district,88258,194004461
tamil-nadu,2018,3,perambalur district,30141,63352508
tamil-nadu,2018,3,coimbatore district,1469560,2559173878
tamil-nadu,2018,3,virudhunagar district,93460,204113703
tamil-nadu,2018,3,dindigul district,169183,369315588
tamil-nadu,2018,3,sivaganga district,83843,201469521
tamil-nadu,2018,3,tenkasi district,79752,137939888
tamil-nadu,2018,3,chengalpattu district,1337462,2362109205
tamil-nadu,2018,3,kanniyakumari district,98676,207727734
tamil-nadu,2018,3,tirunelveli district,129280,265496869
tamil-nadu,2018,3,thiruvallur district,957503,1926378414
tamil-nadu,2018,3,theni district,74842,164986424
tamil-nadu,2018,3,ranipet district,104100,201826720
tamil-nadu,2018,3,namakkal district,226575,464581650
tamil-nadu,2018,3,vellore district,209932,386936905
tamil-nadu,2018,3,thiruvarur district,45989,92064901
tamil-nadu,2018,4,tiruchirappalli district,521026,1117403132
tamil-nadu,2018,4,ramanathapuram district,90608,207229163
tamil-nadu,2018,4,krishnagiri district,593519,1260396240
tamil-nadu,2018,4,cuddalore district,294247,572315407
tamil-nadu,2018,4,kancheepuram district,1161731,2100098547
tamil-nadu,2018,4,tiruppur district,811860,1780229997
tamil-nadu,2018,4,dharmapuri district,247249,536806090
tamil-nadu,2018,4,thoothukkudi district,141155,272818734
tamil-nadu,2018,4,thanjavur district,278646,542255739
tamil-nadu,2018,4,madurai district,474612,1067216902
tamil-nadu,2018,4,tiruvannamalai district,242571,468651175
tamil-nadu,2018,4,salem district,696312,1471377592
tamil-nadu,2018,4,nagapattinam district,96224,186021593
tamil-nadu,2018,4,tirupathur district,143871,291583053
tamil-nadu,2018,4,ariyalur district,62904,129214698
tamil-nadu,2018,4,chennai district,8007699,14632395110
tamil-nadu,2018,4,the nilgiris district,134481,283004973
tamil-nadu,2018,4,erode district,386966,835595470
tamil-nadu,2018,4,karur district,146709,306020888
tamil-nadu,2018,4,kallakkurichi district,126126,268522823
tamil-nadu,2018,4,viluppuram district,214391,408880677
tamil-nadu,2018,4,pudukkottai district,138821,301769878
tamil-nadu,2018,4,perambalur district,50639,104392907
tamil-nadu,2018,4,coimbatore district,1902305,3656789906
tamil-nadu,2018,4,virudhunagar district,157442,327805716
tamil-nadu,2018,4,dindigul district,243534,559786657
tamil-nadu,2018,4,sivaganga district,128594,293589030
tamil-nadu,2018,4,tenkasi district,106431,205216635
tamil-nadu,2018,4,chengalpattu district,1974233,3371036660
tamil-nadu,2018,4,kanniyakumari district,151693,344942162
tamil-nadu,2018,4,tirunelveli district,167911,383033218
tamil-nadu,2018,4,thiruvallur district,1578958,2979682370
tamil-nadu,2018,4,theni district,113542,276985851
tamil-nadu,2018,4,ranipet district,185758,354380535
tamil-nadu,2018,4,namakkal district,297669,682145913
tamil-nadu,2018,4,vellore district,311703,577960235
tamil-nadu,2018,4,thiruvarur district,75304,144518281
tamil-nadu,2018,1,tiruchirappalli district,149186,262528157
tamil-nadu,2018,1,ramanathapuram district,24581,45696810
tamil-nadu,2018,1,krishnagiri district,153618,253907426
tamil-nadu,2018,1,cuddalore district,89956,139521484
tamil-nadu,2018,1,kancheepuram district,308279,538409899
tamil-nadu,2018,1,tiruppur district,239740,423271979
tamil-nadu,2018,1,dharmapuri district,63975,104176495
tamil-nadu,2018,1,thoothukkudi district,37172,55782894
tamil-nadu,2018,1,thanjavur district,88574,145796314
tamil-nadu,2018,1,madurai district,129858,232151304
tamil-nadu,2018,1,tiruvannamalai district,72372,91216191
tamil-nadu,2018,1,salem district,219916,375963971
tamil-nadu,2018,1,nagapattinam district,25394,46160213
tamil-nadu,2018,1,tirupathur district,38799,56805034
tamil-nadu,2018,1,ariyalur district,16068,28339477
tamil-nadu,2018,1,chennai district,2656230,4281137762
tamil-nadu,2018,1,the nilgiris district,29334,55552425
tamil-nadu,2018,1,erode district,114560,198072372
tamil-nadu,2018,1,karur district,42198,76141519
tamil-nadu,2018,1,kallakkurichi district,32666,53643331
tamil-nadu,2018,1,viluppuram district,59239,96341148
tamil-nadu,2018,1,pudukkottai district,35973,65083487
tamil-nadu,2018,1,perambalur district,13293,19364164
tamil-nadu,2018,1,coimbatore district,533919,913824434
tamil-nadu,2018,1,virudhunagar district,40154,64399880
tamil-nadu,2018,1,dindigul district,65863,118771377
tamil-nadu,2018,1,sivaganga district,34130,63944318
tamil-nadu,2018,1,tenkasi district,24822,39439630
tamil-nadu,2018,1,chengalpattu district,569483,1030187164
tamil-nadu,2018,1,kanniyakumari district,44474,72304912
tamil-nadu,2018,1,tirunelveli district,50976,96759984
tamil-nadu,2018,1,thiruvallur district,413340,730210413
tamil-nadu,2018,1,theni district,33275,54074355
tamil-nadu,2018,1,ranipet district,50346,68782429
tamil-nadu,2018,1,namakkal district,99497,178022610
tamil-nadu,2018,1,vellore district,104902,153394007
tamil-nadu,2018,1,thiruvarur district,20460,32378308
tamil-nadu,2018,2,tiruchirappalli district,245903,507249777
tamil-nadu,2018,2,ramanathapuram district,41164,95315460
tamil-nadu,2018,2,krishnagiri district,240421,518922355
tamil-nadu,2018,2,cuddalore district,135570,254106751
tamil-nadu,2018,2,kancheepuram district,460276,926687779
tamil-nadu,2018,2,tiruppur district,391330,829169121
tamil-nadu,2018,2,dharmapuri district,98177,198033255
tamil-nadu,2018,2,thoothukkudi district,59562,110287284
tamil-nadu,2018,2,thanjavur district,124870,260046384
tamil-nadu,2018,2,madurai district,213788,460415565
tamil-nadu,2018,2,tiruvannamalai district,103318,171723407
tamil-nadu,2018,2,salem district,333175,709542959
tamil-nadu,2018,2,nagapattinam district,41103,86466039
tamil-nadu,2018,2,tirupathur district,58068,115249602
tamil-nadu,2018,2,ariyalur district,26224,55081294
tamil-nadu,2018,2,chennai district,3719593,7305357440
tamil-nadu,2018,2,the nilgiris district,55793,110994324
tamil-nadu,2018,2,erode district,175257,367928461
tamil-nadu,2018,2,karur district,66337,137504455
tamil-nadu,2018,2,kallakkurichi district,52388,103911012
tamil-nadu,2018,2,viluppuram district,90084,170473508
tamil-nadu,2018,2,pudukkottai district,58403,120759489
tamil-nadu,2018,2,perambalur district,20977,37294395
tamil-nadu,2018,2,coimbatore district,871802,1722112067
tamil-nadu,2018,2,virudhunagar district,65145,129048297
tamil-nadu,2018,2,dindigul district,115319,243396384
tamil-nadu,2018,2,sivaganga district,55874,121656962
tamil-nadu,2018,2,tenkasi district,44391,87372014
tamil-nadu,2018,2,chengalpattu district,829689,1681243536
tamil-nadu,2018,2,kanniyakumari district,72489,140282942
tamil-nadu,2018,2,tirunelveli district,78667,174732671
tamil-nadu,2018,2,thiruvallur district,615860,1281039198
tamil-nadu,2018,2,theni district,51064,112377995
tamil-nadu,2018,2,ranipet district,71093,136204501
tamil-nadu,2018,2,namakkal district,145248,321879409
tamil-nadu,2018,2,vellore district,130871,264336044
tamil-nadu,2018,2,thiruvarur district,32835,57642123
uttar-pradesh,2021,3,amethi district,1432987,2991984023
uttar-pradesh,2021,3,siddharthnagar district,1900350,4989701189
uttar-pradesh,2021,3,auraiya district,1209709,2460106089
uttar-pradesh,2021,3,sambhal district,1165060,3000087397
uttar-pradesh,2021,3,kanpur nagar district,9924366,18370977249
uttar-pradesh,2021,3,aligarh district,5783351,10758162334
uttar-pradesh,2021,3,mahoba district,564382,1262535755
uttar-pradesh,2021,3,lucknow district,51055467,85371248453
uttar-pradesh,2021,3,sant kabeer nagar district,1226316,3163489104
uttar-pradesh,2021,3,hathras district,1456794,2920923912
uttar-pradesh,2021,3,budaun district,1402499,3206852300
uttar-pradesh,2021,3,moradabad district,3495607,7982151458
uttar-pradesh,2021,3,kushinagar district,3903790,8548717443
uttar-pradesh,2021,3,baghpat district,1963566,3826283487
uttar-pradesh,2021,3,shahjahanpur district,1457389,3026469076
uttar-pradesh,2021,3,muzaffarnagar district,3372515,6682303228
uttar-pradesh,2021,3,ambedkar nagar district,1612004,3330526102
uttar-pradesh,2021,3,bahraich district,1170925,2887355868
uttar-pradesh,2021,3,jalaun district,1371815,2851822961
uttar-pradesh,2021,3,rampur district,1509589,3480796654
uttar-pradesh,2021,3,ballia district,2997745,6087347240
uttar-pradesh,2021,3,shravasti district,292406,759478872
uttar-pradesh,2021,3,kasganj district,845076,1854359208
uttar-pradesh,2021,3,varanasi district,8732870,15613135907
uttar-pradesh,2021,3,gautam buddha nagar district,41878965,51051292560
uttar-pradesh,2021,3,basti district,2117401,5102064272
uttar-pradesh,2021,3,shamli district,1350652,2889487477
uttar-pradesh,2021,3,maharajganj district,1907623,4542182232
uttar-pradesh,2021,3,etawah district,1751198,3348945079
uttar-pradesh,2021,3,etah district,1250567,2680422999
uttar-pradesh,2021,3,banda district,750234,1604369269
uttar-pradesh,2021,3,bijnor district,2853274,6119371062
uttar-pradesh,2021,3,hardoi district,1462511,3062964608
uttar-pradesh,2021,3,balrampur district,949686,2733277548
uttar-pradesh,2021,3,amroha district,1863489,4430878704
uttar-pradesh,2021,3,pilibhit district,1028868,2137216869
uttar-pradesh,2021,3,mainpuri district,1504210,3093054279
uttar-pradesh,2021,3,kanpur dehat district,1201280,2529651987
uttar-pradesh,2021,3,jaunpur district,3642913,7707232035
uttar-pradesh,2021,3,kaushambi district,666332,1504791825
uttar-pradesh,2021,3,hapur district,2779827,4830713291
uttar-pradesh,2021,3,hamirpur district,679825,1544614824
uttar-pradesh,2021,3,meerut district,11446543,20511958929
uttar-pradesh,2021,3,mathura district,5366708,9975087226
uttar-pradesh,2021,3,chitrakoot district,486937,1162752066
uttar-pradesh,2021,3,lalitpur district,1183461,2289732280
uttar-pradesh,2021,3,mau district,1558413,3270513458
uttar-pradesh,2021,3,mirzapur district,1660285,3688336993
uttar-pradesh,2021,3,bulandshahr district,4485740,8207997591
uttar-pradesh,2021,3,gonda district,1802378,4861820824
uttar-pradesh,2021,3,jhansi district,3964812,8069296333
uttar-pradesh,2021,3,chandauli district,1717344,3567450236
uttar-pradesh,2021,3,bhadohi district,1208545,2188636993
uttar-pradesh,2021,3,pratapgarh district,2218744,4610555980
uttar-pradesh,2021,3,saharanpur district,5425174,10603863030
uttar-pradesh,2021,3,bara banki district,1717669,3313670067
uttar-pradesh,2021,3,bareilly district,4732687,9684505908
uttar-pradesh,2021,3,sitapur district,1443988,2926171515
uttar-pradesh,2021,3,sultanpur district,1759364,3539291600
uttar-pradesh,2021,3,agra district,8882859,16295735776
uttar-pradesh,2021,3,fatehpur district,1137279,2421811564
uttar-pradesh,2021,3,rae bareli district,1560143,3226659341
uttar-pradesh,2021,3,firozabad district,2482333,4941421309
uttar-pradesh,2021,3,kheri district,1683983,3168218255
uttar-pradesh,2021,3,gorakhpur district,7464913,15458247189
uttar-pradesh,2021,3,unnao district,1494326,2955790506
uttar-pradesh,2021,3,prayagraj district,10478343,18012924107
uttar-pradesh,2021,3,sonbhadra district,2272254,4572921231
uttar-pradesh,2021,3,ghazipur district,3099833,6693077487
uttar-pradesh,2021,3,farrukhabad district,1396354,2856384921
uttar-pradesh,2021,3,kannauj district,1119778,2274773428
uttar-pradesh,2021,3,azamgarh district,3399046,7232527336
uttar-pradesh,2021,3,ayodhya district,2599534,5326681608
uttar-pradesh,2021,3,deoria district,3449405,7079084977
uttar-pradesh,2021,3,ghaziabad district,22358776,35753594948
uttar-pradesh,2021,4,amethi district,1985307,4384578231
uttar-pradesh,2021,4,siddharthnagar district,2497885,6845435151
uttar-pradesh,2021,4,auraiya district,1617537,3459745163
uttar-pradesh,2021,4,sambhal district,1665452,4439827282
uttar-pradesh,2021,4,kanpur nagar district,13055831,24968225095
uttar-pradesh,2021,4,aligarh district,7765317,15072461376
uttar-pradesh,2021,4,mahoba district,792543,1799125208
uttar-pradesh,2021,4,lucknow district,67415795,115688821642
uttar-pradesh,2021,4,sant kabeer nagar district,1634173,4460054199
uttar-pradesh,2021,4,hathras district,2019707,4284086960
uttar-pradesh,2021,4,budaun district,1923046,4522179090
uttar-pradesh,2021,4,moradabad district,4700453,11208349342
uttar-pradesh,2021,4,kushinagar district,5159159,11909986083
uttar-pradesh,2021,4,baghpat district,2632493,5329822893
uttar-pradesh,2021,4,shahjahanpur district,1892839,4265217406
uttar-pradesh,2021,4,muzaffarnagar district,4506330,9379680721
uttar-pradesh,2021,4,ambedkar nagar district,2226303,4920282720
uttar-pradesh,2021,4,bahraich district,1563319,4028403896
uttar-pradesh,2021,4,jalaun district,1969102,4328596082
uttar-pradesh,2021,4,rampur district,2074148,5087106404
uttar-pradesh,2021,4,ballia district,4228159,9286346980
uttar-pradesh,2021,4,shravasti district,395856,1033220696
uttar-pradesh,2021,4,kasganj district,1164954,2575818040
uttar-pradesh,2021,4,varanasi district,11458477,22020915567
uttar-pradesh,2021,4,gautam buddha nagar district,52546170,66955029270
uttar-pradesh,2021,4,basti district,2856072,7254083309
uttar-pradesh,2021,4,shamli district,1845084,4081648961
uttar-pradesh,2021,4,maharajganj district,2529576,6321410297
uttar-pradesh,2021,4,etawah district,2339410,4788547205
uttar-pradesh,2021,4,etah district,1758883,3919757077
uttar-pradesh,2021,4,banda district,1070761,2424182245
uttar-pradesh,2021,4,bijnor district,3811347,8561630798
uttar-pradesh,2021,4,hardoi district,1958800,4333443603
uttar-pradesh,2021,4,balrampur district,1288662,3721070413
uttar-pradesh,2021,4,amroha district,2492004,5975143579
uttar-pradesh,2021,4,pilibhit district,1274358,2906462851
uttar-pradesh,2021,4,mainpuri district,2113665,4520682557
uttar-pradesh,2021,4,kanpur dehat district,1603771,3708949649
uttar-pradesh,2021,4,jaunpur district,5100705,11624361312
uttar-pradesh,2021,4,kaushambi district,913002,2274136947
uttar-pradesh,2021,4,hapur district,3614646,6518053156
uttar-pradesh,2021,4,hamirpur district,934114,2264813632
uttar-pradesh,2021,4,meerut district,15531638,28699663710
uttar-pradesh,2021,4,mathura district,7115905,13919276418
uttar-pradesh,2021,4,chitrakoot district,680496,1729167230
uttar-pradesh,2021,4,lalitpur district,1651783,3122246520
uttar-pradesh,2021,4,mau district,2252199,5011302381
uttar-pradesh,2021,4,mirzapur district,2252737,5182409009
uttar-pradesh,2021,4,bulandshahr district,5912378,11425961876
