state,transaction_year,districts,quater,transaction_count,transaction_amount
bihar,2022,darbhanga,2,10725196,23025583344
bihar,2022,pashchim champaran,2,10647366,22189359146
bihar,2022,madhubani,2,9968959,22075739376
bihar,2022,purnia,2,9889577,21758789746
bihar,2022,Patna,2,90260337,1.62195E+11
bihar,2022,Siwan,2,6002826,12042225104
bihar,2022,Bhagalpur,2,5661855,10204096684
bihar,2022,Patna,2,4555200,4819612056
bihar,2022,Muzaffarpur,2,3577125,7087839557
bihar,2022,East Champaran,2,3415935,6530583694
bihar,2022,Patna,2,3287150,5727543832
bihar,2022,Purnia,2,3017014,5476021344
bihar,2022,West Champaran,2,2847567,5431983555
bihar,2022,Darbhanga,2,2555939,4902490990
bihar,2022,patna,1,91217400,1.70739E+11
bihar,2022,muzaffarpur,1,12910258,29225131277
bihar,2022,purbi champaran,1,11934864,27143934069
bihar,2022,siwan,1,10720865,22973497585
bihar,2022,bhagalpur,1,10073459,20799502005
bihar,2022,pashchim champaran,1,9265237,20305406431
bihar,2022,gaya,1,9087772,20921479271
bihar,2022,darbhanga,1,8600500,18524507493
bihar,2022,madhubani,1,8110120,18147098699
bihar,2022,purnia,1,7761464,17165083851
bihar,2022,Patna,1,68427326,1.26972E+11
bihar,2022,Siwan,1,4833682,10008000756
bihar,2022,Bhagalpur,1,3889495,7351116894
bihar,2022,Patna,1,3151661,3792265129
bihar,2022,Muzaffarpur,1,2842139,5813695283
bihar,2022,East Champaran,1,2767467,5538218412
bihar,2022,Patna,1,2583780,4732030287
bihar,2022,West Champaran,1,2420905,4721948430
bihar,2022,Purnia,1,2370632,4459424720
bihar,2022,Darbhanga,1,2041031,3963164395
bihar,2019,patna,3,13404838,29128507191
bihar,2019,muzaffarpur,3,1526447,2988596104
bihar,2019,gaya,3,1275920,1904955491
bihar,2019,purbi champaran,3,1028626,2348550131
bihar,2019,vaishali,3,835929,1574270005
bihar,2019,darbhanga,3,802970,1893397262
bihar,2019,pashchim champaran,3,794590,1810006587
bihar,2019,saran,3,768342,1481370487
bihar,2019,nalanda,3,734808,1272371591
bihar,2019,madhubani,3,732727,1815165090
bihar,2019,Patna,3,8554034,21451659382
bihar,2019,Patna,3,867610,1505767492
bihar,2019,Patna,3,832126,897172231.2
bihar,2019,Patna,3,535246,836008049.8
bihar,2019,Gaya,3,300735,493995778.2
bihar,2019,Muzaffarpur,3,291466,646642390.8
bihar,2019,East Champaran,3,281037,559454909.6
bihar,2019,Patna,3,254307,369617101.3
bihar,2019,Gaya,3,231101,246783685.6
bihar,2019,West Champaran,3,207066,431477465.2
bihar,2019,patna,4,17235243,37707384361
bihar,2019,muzaffarpur,4,1900732,4136536726
bihar,2019,gaya,4,1627240,2505031785
bihar,2019,purbi champaran,4,1432859,3375935182
bihar,2019,nalanda,4,1426896,1803708281
bihar,2019,pashchim champaran,4,1130965,2726720274
bihar,2019,rohtas,4,1129246,1764430308
bihar,2019,vaishali,4,1092261,2283531751
bihar,2019,darbhanga,4,1059279,2585981570
bihar,2019,saran,4,1039542,2265346427
bihar,2019,Patna,4,10441675,26228173437
bihar,2019,Patna,4,1988061,4069370989
bihar,2019,Patna,4,920799,932098681.7
bihar,2019,Patna,4,664261,958739054.2
bihar,2019,Gaya,4,389852,618027173.6
bihar,2019,East Champaran,4,383882,783368695.4
bihar,2019,Muzaffarpur,4,381521,862928119.2
bihar,2019,West Champaran,4,306174,703799750.6
bihar,2019,Patna,4,297467,392995532
bihar,2019,Nalanda,4,274316,327824164.5
bihar,2019,patna,2,13421445,26125484618
bihar,2019,muzaffarpur,2,1260648,2730311714
bihar,2019,purbi champaran,2,937122,2207821270
bihar,2019,gaya,2,919937,1718017779
bihar,2019,pashchim champaran,2,754956,1807646307
bihar,2019,darbhanga,2,727675,1822608072
bihar,2019,nalanda,2,710450,1254625996
bihar,2019,vaishali,2,706255,1503710720
bihar,2019,madhubani,2,689839,1830248521
bihar,2019,saran,2,660816,1511533675
bihar,2019,Patna,2,9362673,19331794344
bihar,2019,Patna,2,752705,794003781.7
bihar,2019,Patna,2,673777,1290892313
bihar,2019,Patna,2,455695,750429668.9
bihar,2019,East Champaran,2,259303,504134757.3
bihar,2019,Muzaffarpur,2,240597,509372474.1
bihar,2019,Gaya,2,232085,437124188.2
bihar,2019,Patna,2,215418,318823535
bihar,2019,West Champaran,2,191190,409106444.7
bihar,2019,Darbhanga,2,162084,341895362.5
bihar,2019,patna,1,7894598,11217940482
bihar,2019,muzaffarpur,1,1262299,2061506662
bihar,2019,purbi champaran,1,1069790,1856147556
bihar,2019,gaya,1,1025084,1460009336
bihar,2019,nalanda,1,946010,1077003029
bihar,2019,pashchim champaran,1,938338,1627339577
bihar,2019,rohtas,1,879724,1104230103
bihar,2019,samastipur,1,792952,1239854737
bihar,2019,darbhanga,1,763583,1448771358
bihar,2019,vaishali,1,749004,1174950626
bihar,2019,Patna,1,3028480,5194115440
bihar,2019,Patna,1,1018316,796749036.1
bihar,2019,Patna,1,722704,1136818348
bihar,2019,Patna,1,566441,662630946.7
bihar,2019,East Champaran,1,331604,459319104.6
bihar,2019,Patna,1,273238,298290515.3
bihar,2019,West Champaran,1,247420,385161390.2
bihar,2019,Gaya,1,228702,336222326.3
bihar,2019,Muzaffarpur,1,184431,313071335.2
bihar,2019,Nalanda,1,170456,191968826
ladakh,2018,leh ladakh,3,18715,63917843.17
ladakh,2018,kargil,3,6149,20173133.98
ladakh,2018,Leh,3,5788,17149541.92
ladakh,2018,Leh,3,5432,19310453.11
ladakh,2018,,3,3831,13059921.36
ladakh,2018,Leh,3,2473,8488742.36
ladakh,2018,Kargil,3,1768,6866676.271
ladakh,2018,Kargil,3,1439,4467492.065
ladakh,2018,Kargil,3,1439,2723488.393
ladakh,2018,,3,1238,5352984.615
ladakh,2018,Leh,3,883,4038015.8
ladakh,2018,Leh,3,285,1775235.113
ladakh,2018,leh ladakh,4,26838,103879000.4
ladakh,2018,kargil,4,8373,31643842.13
ladakh,2018,Leh,4,9100,32131162.6
ladakh,2018,Leh,4,6526,23776399.25
ladakh,2018,,4,5228,21335611.27
ladakh,2018,Leh,4,3905,16456855.18
ladakh,2018,Kargil,4,2115,7315736.67
ladakh,2018,Kargil,4,2051,7670728.189
ladakh,2018,,4,1965,9248371.782
ladakh,2018,Kargil,4,1799,6137851.004
ladakh,2018,Leh,4,1181,5266777.984
ladakh,2018,Leh,4,693,3798802.389
ladakh,2018,leh ladakh,2,10969,33164160.35
ladakh,2018,kargil,2,4041,14170742.18
ladakh,2018,Leh,2,3729,8309267.261
ladakh,2018,Leh,2,3139,10904079.13
ladakh,2018,,2,2134,7552290.204
ladakh,2018,Leh,2,1555,4664125.295
ladakh,2018,Kargil,2,1128,4752049.046
ladakh,2018,Kargil,2,918,3310614.596
ladakh,2018,,2,888,2718526.771
ladakh,2018,Kargil,2,827,2883469.175
ladakh,2018,Kargil,2,276,501323.5272
ladakh,2018,Leh,2,204,1090861.432
ladakh,2018,leh ladakh,1,4845,9101926.692
ladakh,2018,kargil,1,1244,3430931.079
ladakh,2018,Leh,1,2020,3828955.007
ladakh,2018,Leh,1,1308,2687004.141
ladakh,2018,,1,907,1172438.267
ladakh,2018,Leh,1,453,730331.7606
ladakh,2018,,1,343,784034.4342
ladakh,2018,Kargil,1,285,372502.5086
ladakh,2018,Kargil,1,270,1458140.402
ladakh,2018,Kargil,1,214,392108.3711
ladakh,2018,Kargil,1,125,422287.5185
ladakh,2018,Leh,1,98,215194.1678
ladakh,2021,leh ladakh,3,462038,1769463337
ladakh,2021,kargil,3,128949,444521407.4
ladakh,2021,Leh,3,158592,609875579.8
ladakh,2021,Leh,3,134590,453246271.9
ladakh,2021,Leh,3,64437,269863008.4
ladakh,2021,Leh,3,37043,160850348.1
ladakh,2021,Kargil,3,34363,122408757.8
ladakh,2021,Kargil,3,33291,125474392.1
ladakh,2021,,3,33031,130954308
ladakh,2021,Kargil,3,21767,68952692.58
ladakh,2021,Leh,3,17972,58698289.91
ladakh,2021,,3,16103,57215433.31
ladakh,2021,leh ladakh,4,495230,1736886845
ladakh,2021,kargil,4,134957,416648293.7
ladakh,2021,Leh,4,152915,482150693.8
ladakh,2021,Leh,4,145867,501529595.9
ladakh,2021,Leh,4,74027,274189707
ladakh,2021,Leh,4,43146,168530928.9
ladakh,2021,,4,38000,139391735.7
ladakh,2021,Kargil,4,36689,112442870.8
ladakh,2021,Kargil,4,31783,110979297.2
ladakh,2021,Kargil,4,22207,67216234.07
ladakh,2021,,4,21830,68873210.48
ladakh,2021,Leh,4,17704,56842594.13
ladakh,2021,leh ladakh,2,307802,1142273760
ladakh,2021,kargil,2,91914,284985335.7
ladakh,2021,Leh,2,97554,344092221.3
ladakh,2021,Leh,2,82253,290945382.7
ladakh,2021,Leh,2,46730,184021708.6
ladakh,2021,,2,27961,104196961.2
ladakh,2021,Leh,2,27469,110348436.7
ladakh,2021,Kargil,2,23768,73062107.07
ladakh,2021,Kargil,2,23109,81915521.25
ladakh,2021,Kargil,2,15290,45575936.58
ladakh,2021,Leh,2,13320,43934602.8
ladakh,2021,,2,11776,37349775.98
ladakh,2021,leh ladakh,1,216659,801921555.6
ladakh,2021,kargil,1,58756,181498257.7
ladakh,2021,Leh,1,69922,253778842.7
ladakh,2021,Leh,1,52241,188584751
ladakh,2021,Leh,1,32349,131455088.8
ladakh,2021,,1,20479,75239570.33
ladakh,2021,Leh,1,20189,78630023.24
ladakh,2021,Kargil,1,17261,50249657.87
ladakh,2021,Kargil,1,11397,36877688.48
ladakh,2021,,1,9665,35542116.59
ladakh,2021,Leh,1,9664,29369812.54
ladakh,2021,Kargil,1,9247,30460098.46
ladakh,2023,leh ladakh,2,2307295,5933975592
ladakh,2023,kargil,2,636520,1257128294
ladakh,2023,Leh,2,736089,1826645330
ladakh,2023,Leh,2,613774,1340107503
ladakh,2023,Leh,2,383971,1032046191
ladakh,2023,Leh,2,201619,603212044
ladakh,2023,Kargil,2,193547,346481090
ladakh,2023,Kargil,2,145545,312416773
ladakh,2023,,2,141166,375256014
ladakh,2023,Kargil,2,119778,227000740
ladakh,2023,Leh,2,117973,462087088
ladakh,2023,,2,78588,177729453
ladakh,2023,leh ladakh,1,1265470,3218322654
ladakh,2023,kargil,1,301776,630698644
ladakh,2023,Leh,1,365465,817164561
ladakh,2023,Leh,1,331624,804996085
ladakh,2023,Leh,1,209303,537988565
ladakh,2023,Leh,1,120264,349082766
ladakh,2023,,1,83588,214131235
ladakh,2023,Leh,1,83097,303372077
ladakh,2023,Kargil,1,82070,139984081
ladakh,2023,Kargil,1,62904,141398012
ladakh,2023,Kargil,1,56306,115031490
ladakh,2023,,1,48774,127133921
ladakh,2020,leh ladakh,3,174514,652346606.2
ladakh,2020,kargil,3,53708,183140893.8
ladakh,2020,Leh,3,53009,195759175.2
ladakh,2020,Leh,3,36318,125762209.1
ladakh,2020,Leh,3,33208,131788417.3
ladakh,2020,,3,21812,80911251.92
ladakh,2020,Kargil,3,13177,50193271.97
ladakh,2020,Kargil,3,13164,48682989.3
ladakh,2020,Leh,3,11567,51535510.96
ladakh,2020,Kargil,3,9087,31090704.29
ladakh,2020,Leh,3,8926,29595203.92
ladakh,2020,,3,8098,28106789.56
ladakh,2020,leh ladakh,4,252454,869280793.9
ladakh,2020,kargil,4,79680,242682676.6
ladakh,2020,Leh,4,79598,265446627.7
ladakh,2020,Leh,4,53569,186455975.8
ladakh,2020,Leh,4,40398,145874101
ladakh,2020,,4,28650,101994102.2
ladakh,2020,Kargil,4,19884,63335720.98
ladakh,2020,Leh,4,19253,76107254.4
ladakh,2020,Kargil,4,17941,61946061.19
ladakh,2020,Leh,4,13802,37001878.33
ladakh,2020,,4,13717,36711603.92
ladakh,2020,,4,12137,41598849.49
ladakh,2020,leh ladakh,2,116607,398378484.5
ladakh,2020,kargil,2,38403,125414514.1
ladakh,2020,Leh,2,38688,129402815.1
ladakh,2020,Leh,2,27753,94716572.93
ladakh,2020,Leh,2,17285,55812009.5
ladakh,2020,,2,13133,43976698.09
ladakh,2020,Kargil,2,9288,32883827.75
ladakh,2020,Leh,2,8670,33734198.39
ladakh,2020,Kargil,2,8264,30947937.29
ladakh,2020,Kargil,2,7237,21165123.92
ladakh,2020,,2,7031,23692276.12
ladakh,2020,Leh,2,5244,17771134.59
ladakh,2020,leh ladakh,1,92250,308889816.7
ladakh,2020,kargil,1,24169,68749860.74
ladakh,2020,Leh,1,30289,94929393.76
ladakh,2020,Leh,1,22693,75287768.74
ladakh,2020,Leh,1,13298,46293557.96
ladakh,2020,,1,10562,35975794
ladakh,2020,Kargil,1,6375,18421217.78
ladakh,2020,Leh,1,6291,23314389.37
ladakh,2020,Leh,1,5017,17311696.6
ladakh,2020,,1,4869,15014498.56
ladakh,2020,Kargil,1,4520,13380518.83
ladakh,2020,Kargil,1,4084,12257718.47
ladakh,2022,leh ladakh,3,946345,2958028224
ladakh,2022,kargil,3,244513,647171126.8
ladakh,2022,Leh,3,320558,987012441.2
ladakh,2022,Leh,3,252253,692400225.3
ladakh,2022,Leh,3,138865,447577780.6
ladakh,2022,Leh,3,78063,282694980.3
ladakh,2022,Kargil,3,67676,172870643.5
ladakh,2022,,3,66414,194962643.2
ladakh,2022,Kargil,3,58100,163338681.5
ladakh,2022,Leh,3,44884,212368409.1
ladakh,2022,Kargil,3,40480,105748434.4
ladakh,2022,,3,33746,90353822.99
ladakh,2022,leh ladakh,4,850164,2346066905
ladakh,2022,kargil,4,233208,548410667.5
ladakh,2022,Leh,4,253102,634954359.6
ladakh,2022,Leh,4,242758,650642182.7
ladakh,2022,Leh,4,128329,361948632.4
ladakh,2022,Leh,4,73153,227090234.8
ladakh,2022,Kargil,4,62642,136252415.7
ladakh,2022,Kargil,4,55644,138011380.5
ladakh,2022,,4,54757,143326775.2
ladakh,2022,Leh,4,50950,195859048.5
ladakh,2022,Kargil,4,41674,98531402.32
ladakh,2022,,4,34085,90457957.4
ladakh,2022,leh ladakh,2,888735,2898954649
ladakh,2022,kargil,2,229338,644363529.3
ladakh,2022,Leh,2,295744,953619671.9
ladakh,2022,Leh,2,235834,687142377.4
ladakh,2022,Leh,2,122174,422676434.2
ladakh,2022,,2,78094,237866441.4
ladakh,2022,Leh,2,77048,302237005
ladakh,2022,Kargil,2,64923,179793577.1
ladakh,2022,Kargil,2,49473,160062924.9
ladakh,2022,Kargil,2,39622,106171675.1
ladakh,2022,,2,35267,99427375.08
ladakh,2022,Leh,2,31848,150765059.1
ladakh,2022,leh ladakh,1,500666,1653910267
ladakh,2022,kargil,1,129349,371130651.8
ladakh,2022,Leh,1,154272,472737561.2
ladakh,2022,Leh,1,134589,426307081.7
ladakh,2022,Leh,1,76974,270445428.8
ladakh,2022,,1,45153,152808140.2
ladakh,2022,Leh,1,42114,144670505.4
ladakh,2022,Kargil,1,34785,93196976.43
ladakh,2022,Kargil,1,26314,89483823.81
ladakh,2022,,1,23787,73704446.77
ladakh,2022,Kargil,1,23335,68121513.1
ladakh,2022,Leh,1,17551,56686258.25
ladakh,2019,leh ladakh,3,78541,283288473.2
ladakh,2019,kargil,3,13855,47841053.99
ladakh,2019,Leh,3,23502,77525803.44
ladakh,2019,Leh,3,22448,87032254.93
ladakh,2019,Leh,3,13706,46090802.92
ladakh,2019,,3,8879,29420436.35
ladakh,2019,Leh,3,4366,21531295.99
ladakh,2019,Kargil,3,4213,14724824.54
ladakh,2019,Kargil,3,3540,13317912.31
ladakh,2019,Leh,3,3475,12437364.82
ladakh,2019,Kargil,3,2414,7630850
ladakh,2019,,3,2183,8856068.892
ladakh,2019,leh ladakh,4,79404,302589608.6
ladakh,2019,kargil,4,5302,22099751.44
ladakh,2019,Leh,4,25677,93804173.45
ladakh,2019,Leh,4,19933,73175814.13
ladakh,2019,Leh,4,12715,46549944.53
ladakh,2019,,4,8728,34212482.95
ladakh,2019,Leh,4,5372,23507363.89
ladakh,2019,Leh,4,4376,18102525.17
ladakh,2019,,4,2014,10098656.17
ladakh,2019,Kargil,4,1521,7432483.439
ladakh,2019,Kargil,4,1035,4422891.101
ladakh,2019,Kargil,4,903,4245135.134
ladakh,2019,leh ladakh,2,53483,201775862.2
ladakh,2019,kargil,2,15289,57479644.8
ladakh,2019,Leh,2,17735,63295020.36
ladakh,2019,Leh,2,14988,56876989.83
ladakh,2019,Leh,2,7906,28898155.14
ladakh,2019,,2,6499,24856852.82
ladakh,2019,Kargil,2,4231,15822043.83
ladakh,2019,Kargil,2,3828,15210861.51
ladakh,2019,Kargil,2,3074,10966869.64
ladakh,2019,,2,2941,10821285.39
ladakh,2019,Leh,2,2568,13012100.06
ladakh,2019,Leh,2,2228,7407619.437
ladakh,2019,leh ladakh,1,36320,118531360.4
ladakh,2019,kargil,1,9825,34328560.5
ladakh,2019,Leh,1,12861,37420302.93
ladakh,2019,Leh,1,8237,27117055.58
ladakh,2019,,1,6588,22466686.4
ladakh,2019,Leh,1,5019,17060651.13
ladakh,2019,Kargil,1,2632,7337898.632
ladakh,2019,Kargil,1,2503,8164147.919
ladakh,2019,Kargil,1,2041,7680518.29
ladakh,2019,,1,1885,8137333.01
ladakh,2019,Leh,1,1541,4488942.049
ladakh,2019,Leh,1,1370,6217803.825
tamil-nadu,2018,chennai,3,5887343,10122319547
tamil-nadu,2018,coimbatore,3,1469560,2559173878
tamil-nadu,2018,chengalpattu,3,1337462,2362109206
tamil-nadu,2018,thiruvallur,3,957503,1926378415
tamil-nadu,2018,kancheepuram,3,766192,1416878619
tamil-nadu,2018,tiruppur,3,583538,1259741718
tamil-nadu,2018,salem,3,484460,980781000.4
tamil-nadu,2018,krishnagiri,3,421247,853575950.9
tamil-nadu,2018,tiruchirappalli,3,342744,723073924.7
tamil-nadu,2018,madurai,3,322515,702347696.9
tamil-nadu,2018,Chennai,3,4430587,7070098756
tamil-nadu,2018,Coimbatore,3,744052,1050152008
tamil-nadu,2018,Salem,3,163360,273319148.2
tamil-nadu,2018,Krishnagiri,3,150005,290338070.2
tamil-nadu,2018,Kanchipuram,3,141460,217401146
tamil-nadu,2018,Kanchipuram,3,138418,218687635.6
tamil-nadu,2018,Coimbatore,3,135517,254249371.3
tamil-nadu,2018,Kanchipuram,3,122218,185321325.5
tamil-nadu,2018,Tiruchirappalli,3,121577,219715880.5
tamil-nadu,2018,Kanchipuram,3,115851,190924882.8
tamil-nadu,2018,chennai,4,8007699,14632395111
tamil-nadu,2018,chengalpattu,4,1974233,3371036661
tamil-nadu,2018,coimbatore,4,1902305,3656789906
tamil-nadu,2018,thiruvallur,4,1578958,2979682371
tamil-nadu,2018,kancheepuram,4,1161731,2100098548
tamil-nadu,2018,tiruppur,4,811860,1780229998
tamil-nadu,2018,salem,4,696312,1471377592
tamil-nadu,2018,krishnagiri,4,593519,1260396240
tamil-nadu,2018,tiruchirappalli,4,521026,1117403133
tamil-nadu,2018,madurai,4,474612,1067216903
tamil-nadu,2018,Chennai,4,5539392,10066365923
tamil-nadu,2018,Coimbatore,4,843859,1423056619
tamil-nadu,2018,Kanchipuram,4,226430,320761345.4
tamil-nadu,2018,Salem,4,209669,384451489.5
tamil-nadu,2018,Kanchipuram,4,208358,319036633.4
tamil-nadu,2018,Krishnagiri,4,203970,421419396.3
tamil-nadu,2018,Coimbatore,4,183276,352623543.5
tamil-nadu,2018,Kanchipuram,4,165149,247756868.2
tamil-nadu,2018,Kanchipuram,4,155543,278569002.9
tamil-nadu,2018,Tiruchirappalli,4,155412,305501691.7
tamil-nadu,2018,chennai,2,3719593,7305357441
tamil-nadu,2018,coimbatore,2,871802,1722112067
tamil-nadu,2018,chengalpattu,2,829689,1681243537
tamil-nadu,2018,thiruvallur,2,615860,1281039199
tamil-nadu,2018,kancheepuram,2,460276,926687779.5
tamil-nadu,2018,tiruppur,2,391330,829169121.1
tamil-nadu,2018,salem,2,333175,709542959.2
tamil-nadu,2018,tiruchirappalli,2,245903,507249777.4
tamil-nadu,2018,krishnagiri,2,240421,518922355.2
tamil-nadu,2018,madurai,2,213788,460415565.2
tamil-nadu,2018,Chennai,2,2771900,5194488793
tamil-nadu,2018,Coimbatore,2,423901,748183890.4
tamil-nadu,2018,Salem,2,118614,223853090.9
tamil-nadu,2018,Coimbatore,2,104334,199193599.2
tamil-nadu,2018,Tiruchirappalli,2,98831,179371909.8
tamil-nadu,2018,Kanchipuram,2,82169,160980530.7
tamil-nadu,2018,Krishnagiri,2,80985,172230601
tamil-nadu,2018,Kanchipuram,2,78288,157174034.1
tamil-nadu,2018,Kanchipuram,2,67050,127959281.9
tamil-nadu,2018,Chennai,2,64872,133464170.2
tamil-nadu,2018,chennai,1,2656230,4281137763
tamil-nadu,2018,chengalpattu,1,569483,1030187165
tamil-nadu,2018,coimbatore,1,533919,913824434.6
tamil-nadu,2018,thiruvallur,1,413340,730210413.7
tamil-nadu,2018,kancheepuram,1,308279,538409899
tamil-nadu,2018,tiruppur,1,239740,423271979.7
tamil-nadu,2018,salem,1,219916,375963971.7
tamil-nadu,2018,krishnagiri,1,153618,253907426.2
tamil-nadu,2018,tiruchirappalli,1,149186,262528157.2
tamil-nadu,2018,madurai,1,129858,232151304.3
tamil-nadu,2018,Chennai,1,2010196,2997847000
tamil-nadu,2018,Coimbatore,1,234992,366145056.6
tamil-nadu,2018,Salem,1,73267,116043494
tamil-nadu,2018,Coimbatore,1,60315,91076373.45
tamil-nadu,2018,Kanchipuram,1,57943,105956128.9
tamil-nadu,2018,Kanchipuram,1,53815,100986696.1
tamil-nadu,2018,Tiruchirappalli,1,52912,84235946.34
tamil-nadu,2018,Krishnagiri,1,51317,82819235.07
tamil-nadu,2018,Chennai,1,46219,86200334.83
tamil-nadu,2018,Kanchipuram,1,45667,62295253.94
tamil-nadu,2021,chennai,3,60971210,1.00464E+11
tamil-nadu,2021,coimbatore,3,20245762,33773953434
tamil-nadu,2021,thiruvallur,3,15395149,26049988525
tamil-nadu,2021,chengalpattu,3,14140388,19685011909
tamil-nadu,2021,kancheepuram,3,9646258,14550143057
tamil-nadu,2021,salem,3,8972048,18517560410
tamil-nadu,2021,tiruppur,3,8398025,15282996500
tamil-nadu,2021,krishnagiri,3,8122339,14578072273
tamil-nadu,2021,madurai,3,5142737,11208939184
tamil-nadu,2021,erode,3,4668549,9015063257
tamil-nadu,2021,Chennai,3,42982007,71274098296
tamil-nadu,2021,Coimbatore,3,7936164,13854294289
tamil-nadu,2021,Salem,3,3672350,6959855101
